Jour,Heure,Zone 1,Chambre RDC,Extérieur,Cumul puissance,Cumul puissance,Cumul puissance,T (°C),P Chauffage (W),P Climatisation (W),Apports solaires (W),Puissance dissipée,Conso Eclairage,T (°C),P Chauffage (W),P Climatisation (W),Apports solaires (W),Puissance dissipée,Conso Eclairage,T (°C),Chauffage (W),Climatisation (W),Puissance dissipée (W),Eclairage (W)
6,8,12.19,0,0,0,0,0,20,461,0,0, 1.68923064160156E+0002,0,11.76,461,0, 1.68923064160156E+0002,0
6,9,12.19,0,0,0,0,0,20,619,0,0, 1.68923064160156E+0002,0,10.86,619,0, 1.68923064160156E+0002,0
6,10,12.21,0,0, 6.67478713989258E+0001,0,0,18.34,0,0, 1.52119374275208E+0000, 1.68923064160156E+0002,0,12.26,0,0, 1.68923064160156E+0002,0
6,11,12.23,0,0, 2.00243606567383E+0002,0,0,18,151,0, 4.56358098983765E+0000, 3.39633673972801E+0001,0,12.26,151,0, 3.39633673972801E+0001,0
6,12,12.24,0,0, 3.00365417480469E+0002,0,0,18,206,0, 6.84537172317505E+0000, 3.39633673972801E+0001,0,12.36,206,0, 3.39633673972801E+0001,0
6,13,12.25,0,0, 4.33861145019531E+0002,0,0,18,232,0, 9.88775920867920E+0000, 3.39633673972801E+0001,0,11.96,232,0, 3.39633673972801E+0001,0
6,14,12.27,0,0, 5.33982971191406E+0002,0,0,18,248,0, 1.21695499420166E+0001, 3.39633673972801E+0001,0,11.86,248,0, 3.39633673972801E+0001,0
6,15,12.3,0,0, 1.33606494140625E+0003,0,0,18,257,0, 2.76350383758545E+0001, 3.39633673972801E+0001,0,11.66,257,0, 3.39633673972801E+0001,0
6,16,12.3,0,0, 6.63882629394531E+0002,0,0,18,269,0, 1.38175191879272E+0001, 3.39633673972801E+0001,0,11.86,269,0, 3.39633673972801E+0001,0
6,17,12.29,0,0, 6.67478713989258E+0001,0,0,18,149,0, 1.52119374275208E+0000, 1.68923064160156E+0002,0,11.86,149,0, 1.68923064160156E+0002,0
6,18,12.28,0,0,0,0,0,18,162,0,0, 1.68923064160156E+0002,0,11.86,162,0, 1.68923064160156E+0002,0
6,19,12.28,0,0,0,0,0,18,170,0,0, 1.68923064160156E+0002,0,11.96,170,0, 1.68923064160156E+0002,0
6,20,12.29,0,0,0,0,0,20,896,0,0, 1.68923064160156E+0002,0,12.06,896,0, 1.68923064160156E+0002,0
6,21,12.29,0,0,0,0,0,20,739,0,0, 1.68923064160156E+0002,0,11.86,739,0, 1.68923064160156E+0002,0
6,22,12.3,0,0,0,0,0,20,535,0,0, 1.68923064160156E+0002,0,12.46,535,0, 1.68923064160156E+0002,0
6,23,12.31,0,0,0,0,0,20,515,0,0, 1.68923064160156E+0002,0,12.36,515,0, 1.68923064160156E+0002,0
6,24,12.31,0,0,0,0,0,20,640,0,0, 3.39633673972801E+0001,0,11.96,640,0, 3.39633673972801E+0001,0
7,1,12.31,0,0,0,0,0,20,627,0,0, 3.39633673972801E+0001,0,12.36,627,0, 3.39633673972801E+0001,0
7,2,12.32,0,0,0,0,0,20,617,0,0, 3.39633673972801E+0001,0,12.36,617,0, 3.39633673972801E+0001,0
7,3,12.3,0,0,0,0,0,20,620,0,0, 3.39633673972801E+0001,0,11.36,620,0, 3.39633673972801E+0001,0
7,4,12.28,0,0,0,0,0,20,633,0,0, 3.39633673972801E+0001,0,9.26,633,0, 3.39633673972801E+0001,0
7,5,12.28,0,0,0,0,0,20,622,0,0, 3.39633673972801E+0001,0,10.26,622,0, 3.39633673972801E+0001,0
7,6,12.3,0,0,0,0,0,20,600,0,0, 3.39633673972801E+0001,0,11.96,600,0, 3.39633673972801E+0001,0
7,7,12.27,0,0,0,0,0,20,609,0,0, 3.39633673972801E+0001,0,9.76,609,0, 3.39633673972801E+0001,0
7,8,12.25,0,0,0,0,0,20,487,0,0, 1.68923064160156E+0002,0,8.56,487,0, 1.68923064160156E+0002,0
7,9,12.22,0,0,0,0,0,20,654,0,0, 1.68923064160156E+0002,0,7.56,654,0, 1.68923064160156E+0002,0
7,10,12.21,0,0, 6.67478713989258E+0001,0,0,18.21,0,0, 1.52119374275208E+0000, 1.68923064160156E+0002,0,8.06,0,0, 1.68923064160156E+0002,0
